            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2458649.500000000, A.D. 2019-Jun-15 00:00:00.0000, -5.904995833868641E+07, -9.916306458692469E+06,  4.606748815549702E+06,
2458650.500000000, A.D. 2019-Jun-16 00:00:00.0000, -5.909448001959755E+07, -1.386076202084511E+07,  4.288516057347404E+06,
2458651.500000000, A.D. 2019-Jun-17 00:00:00.0000, -5.887918139663747E+07, -1.774438785817292E+07,  3.951418888771112E+06,
2458652.500000000, A.D. 2019-Jun-18 00:00:00.0000, -5.841461049056523E+07, -2.155299398483099E+07,  3.597584473236072E+06,
2458653.500000000, A.D. 2019-Jun-19 00:00:00.0000, -5.771149670452205E+07, -2.527368171676389E+07,  3.229051096218636E+06,
2458654.500000000, A.D. 2019-Jun-20 00:00:00.0000, -5.678066009485196E+07, -2.889473141786067E+07,  2.847769014755702E+06,
2458655.500000000, A.D. 2019-Jun-21 00:00:00.0000, -5.563294069065658E+07, -3.240549590794345E+07,  2.455602683499079E+06,
2458656.500000000, A.D. 2019-Jun-22 00:00:00.0000, -5.427914463799722E+07, -3.579630058945840E+07,  2.054333975196535E+06,
2458657.500000000, A.D. 2019-Jun-23 00:00:00.0000, -5.273000436512952E+07, -3.905835085078686E+07,  1.645666092815282E+06,
2458658.500000000, A.D. 2019-Jun-24 00:00:00.0000, -5.099615036438011E+07, -4.218364694513693E+07,  1.231227936479017E+06,
2458659.500000000, A.D. 2019-Jun-25 00:00:00.0000, -4.908809255191515E+07, -4.516490629371649E+07,  8.125787423818950E+05,
2458660.500000000, A.D. 2019-Jun-26 00:00:00.0000, -4.701620949313577E+07, -4.799549299454784E+07,  3.912128544677123E+05,
2458661.500000000, A.D. 2019-Jun-27 00:00:00.0000, -4.479074406756186E+07, -5.066935421316956E+07, -3.143547549999505E+04,
2458662.500000000, A.D. 2019-Jun-28 00:00:00.0000, -4.242180439428821E+07, -5.318096307230736E+07, -4.539873363372721E+05,
2458663.500000000, A.D. 2019-Jun-29 00:00:00.0000, -3.991936905036137E+07, -5.552526763180837E+07, -8.751145096809603E+05,
2458664.500000000, A.D. 2019-Jun-30 00:00:00.0000, -3.729329579338545E+07, -5.769764554816297E+07, -1.293534964866217E+06,
2458665.500000000, A.D. 2019-Jul-01 00:00:00.0000, -3.455333315017208E+07, -5.969386401762985E+07, -1.708008522628147E+06,
2458666.500000000, A.D. 2019-Jul-02 00:00:00.0000, -3.170913435905847E+07, -6.151004463307004E+07, -2.117332704406299E+06,
2458667.500000000, A.D. 2019-Jul-03 00:00:00.0000, -2.877027325809453E+07, -6.314263281828044E+07, -2.520338777189516E+06,
2458668.500000000, A.D. 2019-Jul-04 00:00:00.0000, -2.574626179774685E+07, -6.458837154222208E+07, -2.915887999063183E+06,
2458669.500000000, A.D. 2019-Jul-05 00:00:00.0000, -2.264656892777358E+07, -6.584427905723716E+07, -3.302868067514285E+06,
2458670.500000000, A.D. 2019-Jul-06 00:00:00.0000, -1.948064066577386E+07, -6.690763044896685E+07, -3.680189770807002E+06,
2458671.500000000, A.D. 2019-Jul-07 00:00:00.0000, -1.625792120149162E+07, -6.777594283052327E+07, -4.046783842133213E+06,
2458672.500000000, A.D. 2019-Jul-08 00:00:00.0000, -1.298787492776835E+07, -6.844696405920744E+07, -4.401598016602241E+06,
2458673.500000000, A.D. 2019-Jul-09 00:00:00.0000, -9.680009317249209E+06, -6.891866490063620E+07, -4.743594292351823E+06,
2458674.500000000, A.D. 2019-Jul-10 00:00:00.0000, -6.343898584374926E+06, -6.918923461268771E+07, -5.071746399073597E+06,
2458675.500000000, A.D. 2019-Jul-11 00:00:00.0000, -2.989208085340033E+06, -6.925707997047809E+07, -5.385037480027400E+06,
2458676.500000000, A.D. 2019-Jul-12 00:00:00.0000,  3.742805852501282E+05, -6.912082780402498E+07, -5.682457997185715E+06,
2458677.500000000, A.D. 2019-Jul-13 00:00:00.0000,  3.736643843474587E+06, -6.877933117278571E+07, -5.963003873549815E+06,
2458678.500000000, A.D. 2019-Jul-14 00:00:00.0000,  7.087789762291825E+06, -6.823167935634725E+07, -6.225674891996589E+06,
2458679.500000000, A.D. 2019-Jul-15 00:00:00.0000,  1.041743118363710E+07, -6.747721189865157E+07, -6.469473376363825E+06,
2458680.500000000, A.D. 2019-Jul-16 00:00:00.0000,  1.371505839248859E+07, -6.651553700465703E+07, -6.693403188008916E+06,
2458681.500000000, A.D. 2019-Jul-17 00:00:00.0000,  1.696991148775326E+07, -6.534655465353228E+07, -6.896469079960693E+06,
2458682.500000000, A.D. 2019-Jul-18 00:00:00.0000,  2.017095263736321E+07, -6.397048486140877E+07, -7.077676461236063E+06,
2458683.500000000, A.D. 2019-Jul-19 00:00:00.0000,  2.330683847410431E+07, -6.238790159911302E+07, -7.236031636150345E+06,
2458684.500000000, A.D. 2019-Jul-20 00:00:00.0000,  2.636589297794333E+07, -6.059977294539803E+07, -7.370542597773541E+06,
2458685.500000000, A.D. 2019-Jul-21 00:00:00.0000,  2.933608130426906E+07, -5.860750813253410E+07, -7.480220471349377E+06,
2458686.500000000, A.D. 2019-Jul-22 00:00:00.0000,  3.220498516066095E+07, -5.641301221624169E+07, -7.564081722769238E+06,
2458687.500000000, A.D. 2019-Jul-23 00:00:00.0000,  3.495978051358626E+07, -5.401874917200466E+07, -7.621151269320074E+06,
2458688.500000000, A.D. 2019-Jul-24 00:00:00.0000,  3.758721862773994E+07, -5.142781427904349E+07, -7.650466655069772E+06,
2458689.500000000, A.D. 2019-Jul-25 00:00:00.0000,  4.007361171230357E+07, -4.864401669334204E+07, -7.651083481444467E+06,
2458690.500000000, A.D. 2019-Jul-26 00:00:00.0000,  4.240482477844678E+07, -4.567197312039535E+07, -7.622082314588400E+06,
2458691.500000000, A.D. 2019-Jul-27 00:00:00.0000,  4.456627570913244E+07, -4.251721346063641E+07, -7.562577324411595E+06,
2458692.500000000, A.D. 2019-Jul-28 00:00:00.0000,  4.654294601295365E+07, -3.918629919401477E+07, -7.471726944706822E+06,
2458693.500000000, A.D. 2019-Jul-29 00:00:00.0000,  4.831940528305125E+07, -3.568695506613933E+07, -7.348746877435038E+06,
2458694.500000000, A.D. 2019-Jul-30 00:00:00.0000,  4.987985300999105E+07, -3.202821429956411E+07, -7.192925794185961E+06,
2458695.500000000, A.D. 2019-Jul-31 00:00:00.0000,  5.120818209530323E+07, -2.822057703341822E+07, -7.003644109312614E+06,
2458696.500000000, A.D. 2019-Aug-01 00:00:00.0000,  5.228806915835793E+07, -2.427618093577294E+07, -6.780396205665466E+06,
2458697.500000000, A.D. 2019-Aug-02 00:00:00.0000,  5.310309748149271E+07, -2.020898186969218E+07, -6.522816475959805E+06,
2458698.500000000, A.D. 2019-Aug-03 00:00:00.0000,  5.363691912628052E+07, -1.603494105349540E+07, -6.230709488218827E+06,
2458699.500000000, A.D. 2019-Aug-04 00:00:00.0000,  5.387346326802361E+07, -1.177221326704871E+07, -5.904084476569953E+06,
2458700.500000000, A.D. 2019-Aug-05 00:00:00.0000,  5.379719797642493E+07, -7.441328261631770E+06, -5.543194179617982E+06,
2458701.500000000, A.D. 2019-Aug-06 00:00:00.0000,  5.339345229867882E+07, -3.065354609196451E+06, -5.148577775772485E+06,
2458702.500000000, A.D. 2019-Aug-07 00:00:00.0000,  5.264880429378844E+07,  1.329968177289696E+06, -4.721107275976835E+06,
2458703.500000000, A.D. 2019-Aug-08 00:00:00.0000,  5.155153828450350E+07,  5.716147152365455E+06, -4.262036210805565E+06,
2458704.500000000, A.D. 2019-Aug-09 00:00:00.0000,  5.009217066956060E+07,  1.006192471821288E+07, -3.773048783112253E+06,
2458705.500000000, A.D. 2019-Aug-10 00:00:00.0000,  4.826403784192738E+07,  1.433336354267402E+07, -3.256306862212538E+06,
2458706.500000000, A.D. 2019-Aug-11 00:00:00.0000,  4.606393189479796E+07,  1.849405440482320E+07, -2.714491317010636E+06,
2458707.500000000, A.D. 2019-Aug-12 00:00:00.0000,  4.349275996007452E+07,  2.250547335767597E+07, -2.150833315764240E+06,
2458708.500000000, A.D. 2019-Aug-13 00:00:00.0000,  4.055619177665692E+07,  2.632751069767396E+07, -1.569130507071944E+06,
2458709.500000000, A.D. 2019-Aug-14 00:00:00.0000,  3.726524863075623E+07,  2.991918571034182E+07, -9.737426420470104E+05,
2458710.500000000, A.D. 2019-Aug-15 00:00:00.0000,  3.363677707551328E+07,  3.323954730268303E+07, -3.695614370603040E+05,
2458711.500000000, A.D. 2019-Aug-16 00:00:00.0000,  2.969374537023520E+07,  3.624874157039391E+07,  2.380494674082715E+05,
2458712.500000000, A.D. 2019-Aug-17 00:00:00.0000,  2.546530215543232E+07,  3.890920451469477E+07,  8.433465859063901E+05,
2458713.500000000, A.D. 2019-Aug-18 00:00:00.0000,  2.098654778923727E+07,  4.118691449385331E+07,  1.440329907565879E+06,
2458714.500000000, A.D. 2019-Aug-19 00:00:00.0000,  1.629798990402554E+07,  4.305261889383501E+07,  2.022893077330587E+06,
2458715.500000000, A.D. 2019-Aug-20 00:00:00.0000,  1.144468475504361E+07,  4.448293782879210E+07,  2.584992352931518E+06,
2458716.500000000, A.D. 2019-Aug-21 00:00:00.0000,  6.475100904092533E+06,  4.546124859858713E+07,  3.120823118458232E+06,
2458717.500000000, A.D. 2019-Aug-22 00:00:00.0000,  1.439775705983564E+06,  4.597827009416565E+07,  3.624990886861408E+06,
2458718.500000000, A.D. 2019-Aug-23 00:00:00.0000, -3.610138758975559E+06,  4.603229505356465E+07,  4.092663668658677E+06,
2458719.500000000, A.D. 2019-Aug-24 00:00:00.0000, -8.624330737729762E+06,  4.562905540261193E+07,  4.519694448875399E+06,
2458720.500000000, A.D. 2019-Aug-25 00:00:00.0000, -1.355467819735264E+07,  4.478124499697544E+07,  4.902705976053456E+06,
2458721.500000000, A.D. 2019-Aug-26 00:00:00.0000, -1.835640359611651E+07,  4.350775772809654E+07,  5.239134438683657E+06,
2458722.500000000, A.D. 2019-Aug-27 00:00:00.0000, -2.298897319046219E+07,  4.183272165225118E+07,  5.527233038638450E+06,
2458723.500000000, A.D. 2019-Aug-28 00:00:00.0000, -2.741671249928592E+07,  3.978441902193423E+07,  5.766040202668373E+06,
2458724.500000000, A.D. 2019-Aug-29 00:00:00.0000, -3.160914031402146E+07,  3.739417851030685E+07,  5.955319702242190E+06,
2458725.500000000, A.D. 2019-Aug-30 00:00:00.0000, -3.554104819969661E+07,  3.469531261085244E+07,  6.095481117241986E+06,
2458726.500000000, A.D. 2019-Aug-31 00:00:00.0000, -3.919236849786731E+07,  3.172215438636354E+07,  6.187489015948143E+06,
2458727.500000000, A.D. 2019-Sep-01 00:00:00.0000, -4.254788128111199E+07,  2.850922753793877E+07,  6.232768255246861E+06,
2458728.500000000, A.D. 2019-Sep-02 00:00:00.0000, -4.559681091503566E+07,  2.509056531337098E+07,  6.233111316184037E+06,
2458729.500000000, A.D. 2019-Sep-03 00:00:00.0000, -4.833235799875236E+07,  2.149917894240386E+07,  6.190591929885542E+06,
2458730.500000000, A.D. 2019-Sep-04 00:00:00.0000, -5.075120469349785E+07,  1.776666575091311E+07,  6.107487675978750E+06,
2458731.500000000, A.D. 2019-Sep-05 00:00:00.0000, -5.285302266926326E+07,  1.392294067203579E+07,  5.986212904476956E+06,
2458732.500000000, A.D. 2019-Sep-06 00:00:00.0000, -5.464000441992904E+07,  9.996071843378823E+06,  5.829262306714607E+06,
2458733.500000000, A.D. 2019-Sep-07 00:00:00.0000, -5.611643129875112E+07,  6.012200472624785E+06,  5.639164740782620E+06,
2458734.500000000, A.D. 2019-Sep-08 00:00:00.0000, -5.728828565126535E+07,  1.995526312438700E+06,  5.418446463478140E+06,
2458735.500000000, A.D. 2019-Sep-09 00:00:00.0000, -5.816290991102417E+07, -2.031657806700531E+06,  5.169602679129346E+06,
2458736.500000000, A.D. 2019-Sep-10 00:00:00.0000, -5.874871233471940E+07, -6.048896416962094E+06,  4.895076229054526E+06,
2458737.500000000, A.D. 2019-Sep-11 00:00:00.0000, -5.905491696305051E+07, -1.003747828988978E+07,  4.597242263533844E+06,
2458738.500000000, A.D. 2019-Sep-12 00:00:00.0000, -5.909135415845255E+07, -1.398032881772374E+07,  4.278397820539082E+06,
2458739.500000000, A.D. 2019-Sep-13 00:00:00.0000, -5.886828746437850E+07, -1.786189486186658E+07,  3.940755351918252E+06,
2458740.500000000, A.D. 2019-Sep-14 00:00:00.0000, -5.839627236218563E+07, -2.166802725659397E+07,  3.586439367268975E+06,
2458741.500000000, A.D. 2019-Sep-15 00:00:00.0000, -5.768604261971918E+07, -2.538586470996739E+07,  3.217485494742009E+06,
2458742.500000000, A.D. 2019-Sep-16 00:00:00.0000, -5.674842021701971E+07, -2.900372169766005E+07,  2.835841378410866E+06,
2458743.500000000, A.D. 2019-Sep-17 00:00:00.0000, -5.559424521795589E+07, -3.251098205896040E+07,  2.443368939447846E+06,
2458744.500000000, A.D. 2019-Sep-18 00:00:00.0000, -5.423432237639643E+07, -3.589799933445954E+07,  2.041847621583734E+06,
2458745.500000000, A.D. 2019-Sep-19 00:00:00.0000, -5.267938168562273E+07, -3.915600439073376E+07,  1.632978320242483E+06,
2458746.500000000, A.D. 2019-Sep-20 00:00:00.0000, -5.094005047804132E+07, -4.227702052209374E+07,  1.218387760307593E+06,
2458747.500000000, A.D. 2019-Sep-21 00:00:00.0000, -4.902683504678493E+07, -4.525378597205934E+07,  7.996331411293447E+05,
2458748.500000000, A.D. 2019-Sep-22 00:00:00.0000, -4.695011008608072E+07, -4.807968365202126E+07,  3.782069107174240E+05,
2458749.500000000, A.D. 2019-Sep-23 00:00:00.0000, -4.472011453220467E+07, -5.074867773102046E+07, -4.445843433950096E+04,
2458750.500000000, A.D. 2019-Sep-24 00:00:00.0000, -4.234695263294662E+07, -5.325525671256612E+07, -4.669855993698351E+05,
2458751.500000000, A.D. 2019-Sep-25 00:00:00.0000, -3.984059928375886E+07, -5.559438258945098E+07, -8.880478473462835E+05,
2458752.500000000, A.D. 2019-Sep-26 00:00:00.0000, -3.721090884681387E+07, -5.776144566613209E+07, -1.306364498211965E+06,
2458753.500000000, A.D. 2019-Sep-27 00:00:00.0000, -3.446762681891366E+07, -5.975222465333739E+07, -1.720696597670630E+06,
2458754.500000000, A.D. 2019-Sep-28 00:00:00.0000, -3.162040383931592E+07, -6.156285166591608E+07, -2.129842771981478E+06,
2458755.500000000, A.D. 2019-Sep-29 00:00:00.0000, -2.867881163253387E+07, -6.318978178881359E+07, -2.532635278524864E+06,
2458756.500000000, A.D. 2019-Sep-30 00:00:00.0000, -2.565236056711314E+07, -6.462976691476850E+07, -2.927936257184085E+06,
2458757.500000000, A.D. 2019-Oct-01 00:00:00.0000, -2.255051858197067E+07, -6.587983359909916E+07, -3.314634184526253E+06,
2458758.500000000, A.D. 2019-Oct-02 00:00:00.0000, -1.938273128936644E+07, -6.693726472061065E+07, -3.691640531058792E+06,
2458759.500000000, A.D. 2019-Oct-03 00:00:00.0000, -1.615844310984423E+07, -6.779958478252633E+07, -4.057886621260803E+06,
2458760.500000000, A.D. 2019-Oct-04 00:00:00.0000, -1.288711933101973E+07, -6.846454873311304E+07, -4.412320696475234E+06,
2458761.500000000, A.D. 2019-Oct-05 00:00:00.0000, -9.578269010062518E+06, -6.893013423227040E+07, -4.753905181990467E+06,
2458762.500000000, A.D. 2019-Oct-06 00:00:00.0000, -6.241468659924107E+06, -6.919453733793792E+07, -5.081614161673807E+06,
2458763.500000000, A.D. 2019-Oct-07 00:00:00.0000, -2.886386672300720E+06, -6.925617163502263E+07, -5.394431066324893E+06,
2458764.500000000, A.D. 2019-Oct-08 00:00:00.0000,  4.771915638399990E+05, -6.911367088005574E+07, -5.691346585507628E+06,
2458765.500000000, A.D. 2019-Oct-09 00:00:00.0000,  3.839337890743207E+06, -6.876589528739159E+07, -5.971356817047168E+06,
2458766.500000000, A.D. 2019-Oct-10 00:00:00.0000,  7.189955009074367E+06, -6.821194163794237E+07, -6.233461673725076E+06,
2458767.500000000, A.D. 2019-Oct-11 00:00:00.0000,  1.051874957328999E+07, -6.745115744965193E+07, -6.476663573089354E+06,
2458768.500000000, A.D. 2019-Oct-12 00:00:00.0000,  1.381520485219392E+07, -6.648315951054318E+07, -6.699966443861693E+06,
2458769.500000000, A.D. 2019-Oct-13 00:00:00.0000,  1.706855309086441E+07, -6.530785714049070E+07, -6.902375091355026E+06,
2458770.500000000, A.D. 2019-Oct-14 00:00:00.0000,  2.026774776313359E+07, -6.392548061692039E+07, -7.082894974817779E+06,
2458771.500000000, A.D. 2019-Oct-15 00:00:00.0000,  2.340143597348593E+07, -6.233661527213948E+07, -7.240532461939055E+06,
2458772.500000000, A.D. 2019-Oct-16 00:00:00.0000,  2.645793135716069E+07, -6.054224184517683E+07, -7.374295640139822E+06,
2458773.500000000, A.D. 2019-Oct-17 00:00:00.0000,  2.942518794171227E+07, -5.854378374737648E+07, -7.483195781016722E+06,
2458774.500000000, A.D. 2019-Oct-18 00:00:00.0000,  3.229077557747211E+07, -5.634316197604243E+07, -7.566249573665157E+06,
2458775.500000000, A.D. 2019-Oct-19 00:00:00.0000,  3.504185772433608E+07, -5.394285848028222E+07, -7.622482264826570E+06,
2458776.500000000, A.D. 2019-Oct-20 00:00:00.0000,  3.766517260503587E+07, -5.134598884202556E+07, -7.650931869044937E+06,
2458777.500000000, A.D. 2019-Oct-21 00:00:00.0000,  4.014701900828702E+07, -4.855638517460039E+07, -7.650654640302248E+06,
2458778.500000000, A.D. 2019-Oct-22 00:00:00.0000,  4.247324835718652E+07, -4.557869014939950E+07, -7.620732027723972E+06,
2458779.500000000, A.D. 2019-Oct-23 00:00:00.0000,  4.462926505715879E+07, -4.241846302176992E+07, -7.560279371320469E+06,
2458780.500000000, A.D. 2019-Oct-24 00:00:00.0000,  4.660003761080637E+07, -3.908229841831822E+07, -7.468456628225492E+06,
2458781.500000000, A.D. 2019-Oct-25 00:00:00.0000,  4.837012353884075E+07, -3.557795844030850E+07, -7.344481453556636E+06,
2458782.500000000, A.D. 2019-Oct-26 00:00:00.0000,  4.992371177650882E+07, -3.191451829425882E+07, -7.187644989763403E+06,
2458783.500000000, A.D. 2019-Oct-27 00:00:00.0000,  5.124468691475981E+07, -2.810252513413107E+07, -6.997330739487868E+06,
2458784.500000000, A.D. 2019-Oct-28 00:00:00.0000,  5.231672040247700E+07, -2.415416903245742E+07, -6.773036902817364E+06,
2458785.500000000, A.D. 2019-Oct-29 00:00:00.0000,  5.312339457781772E+07, -2.008346392387645E+07, -6.514402541017237E+06,
2458786.500000000, A.D. 2019-Oct-30 00:00:00.0000,  5.364836608149923E+07, -1.590643491141094E+07, -6.221237872909197E+06,
2458787.500000000, A.D. 2019-Oct-31 00:00:00.0000,  5.387557571186219E+07, -1.164130642224804E+07, -5.893558901020715E+06,
2458788.500000000, A.D. 2019-Nov-01 00:00:00.0000,  5.378951194946797E+07, -7.308683289202068E+06, -5.531626383056724E+06,
2458789.500000000, A.D. 2019-Nov-02 00:00:00.0000,  5.337553498663663E+07, -2.931713896012880E+06, -5.135988888173332E+06,
2458790.500000000, A.D. 2019-Nov-03 00:00:00.0000,  5.262026685957944E+07,  1.463778893144147E+06, -4.707529284705885E+06,
2458791.500000000, A.D. 2019-Nov-04 00:00:00.0000,  5.151205085688363E+07,  5.849217038114146E+06, -4.247513478153085E+06,
2458792.500000000, A.D. 2019-Nov-05 00:00:00.0000,  5.004147940155870E+07,  1.019325861653593E+07, -3.757639548047584E+06,
2458793.500000000, A.D. 2019-Nov-06 00:00:00.0000,  4.820198374496318E+07,  1.446188606031756E+07, -3.240084633550333E+06,
2458794.500000000, A.D. 2019-Nov-07 00:00:00.0000,  4.599047088217091E+07,  1.861861815827230E+07, -2.697546037446074E+06,
2458795.500000000, A.D. 2019-Nov-08 00:00:00.0000,  4.340798320503665E+07,  2.262487216028865E+07, -2.133272150535109E+06,
2458796.500000000, A.D. 2019-Nov-09 00:00:00.0000,  4.046034513123158E+07,  2.644049829331820E+07, -1.551078092733710E+06,
2458797.500000000, A.D. 2019-Nov-10 00:00:00.0000,  3.715874950933673E+07,  3.002450032292958E+07, -9.553406269076280E+05,
2458798.500000000, A.D. 2019-Nov-11 00:00:00.0000,  3.352022695178514E+07,  3.333594176644674E+07, -3.509671626413725E+05,
2458799.500000000, A.D. 2019-Nov-12 00:00:00.0000,  2.956793595205593E+07,  3.633501815298567E+07,  2.566652488364391E+05,
2458800.500000000, A.D. 2019-Nov-13 00:00:00.0000,  2.533121347320585E+07,  3.898425281019741E+07,  8.618029868851472E+05,
2458801.500000000, A.D. 2019-Nov-14 00:00:00.0000,  2.084533691453999E+07,  4.124975005923684E+07,  1.458440101589808E+06,
2458802.500000000, A.D. 2019-Nov-15 00:00:00.0000,  1.615096980553802E+07,  4.310241977754785E+07,  2.040469227626612E+06,
2458803.500000000, A.D. 2019-Nov-16 00:00:00.0000,  1.129329381947164E+07,  4.451907594210479E+07,  2.601850976087641E+06,
2458804.500000000, A.D. 2019-Nov-17 00:00:00.0000,  6.320864744911736E+06,  4.548331311251213E+07,  3.136790503613185E+06,
2458805.500000000, A.D. 2019-Nov-18 00:00:00.0000,  1.284263848633480E+06,  4.598608072380953E+07,  3.639908158068879E+06,
2458806.500000000, A.D. 2019-Nov-19 00:00:00.0000, -3.765358089079830E+06,  4.602590412690957E+07,  4.106391104157334E+06,
2458807.500000000, A.D. 2019-Nov-20 00:00:00.0000, -8.777734322299246E+06,  4.560873881915635E+07,  4.532114753679045E+06,
2458808.500000000, A.D. 2019-Nov-21 00:00:00.0000, -1.370482693910790E+07,  4.474748333715662E+07,  4.913726327539807E+06,
2458809.500000000, A.D. 2019-Nov-22 00:00:00.0000, -1.850197466886912E+07,  4.346120967165335E+07,  5.248687264084276E+06,
2458810.500000000, A.D. 2019-Nov-23 00:00:00.0000, -2.312878380955314E+07,  4.177419237276050E+07,  5.535275612568863E+06,
2458811.500000000, A.D. 2019-Nov-24 00:00:00.0000, -2.754973489358945E+07,  3.971482631597105E+07,  5.772553251795050E+06,
2458812.500000000, A.D. 2019-Nov-25 00:00:00.0000, -3.173450835150390E+07,  3.731451915397060E+07,  5.960305262373568E+06,
2458813.500000000, A.D. 2019-Nov-26 00:00:00.0000, -3.565805675565721E+07,  3.460663093117975E+07,  6.098959905298186E+06,
2458814.500000000, A.D. 2019-Nov-27 00:00:00.0000, -3.930046702152635E+07,  3.162551442307564E+07,  6.189497562862767E+06,
2458815.500000000, A.D. 2019-Nov-28 00:00:00.0000, -4.264666313356163E+07,  2.840568956654255E+07,  6.233356007207517E+06,
2458816.500000000, A.D. 2019-Nov-29 00:00:00.0000, -4.568599997660768E+07,  2.498116698208601E+07,  6.232337862342632E+06,
2458817.500000000, A.D. 2019-Nov-30 00:00:00.0000, -4.841179384560646E+07,  2.138492088163792E+07,  6.188524464280128E+06,
2458818.500000000, A.D. 2019-Dec-01 00:00:00.0000, -5.082082738554037E+07,  1.764850125161385E+07,  6.104198756303102E+06,
2458819.500000000, A.D. 2019-Dec-02 00:00:00.0000, -5.291285792367408E+07,  1.380176888354529E+07,  5.981778533839672E+06,
2458820.500000000, A.D. 2019-Dec-03 00:00:00.0000, -5.469014969888434E+07,  9.872733887401544E+06,  5.823760337566458E+06,
2458821.500000000, A.D. 2019-Dec-04 00:00:00.0000, -5.615704313340148E+07,  5.887477880371992E+06,  5.632673582097303E+06,
2458822.500000000, A.D. 2019-Dec-05 00:00:00.0000, -5.731956836226893E+07,  1.870141242540948E+06,  5.411044061568694E+06,
2458823.500000000, A.D. 2019-Dec-06 00:00:00.0000, -5.818510576716120E+07, -2.157041040639699E+06,  5.161365737425447E+06,
2458824.500000000, A.D. 2019-Dec-07 00:00:00.0000, -5.876209310959039E+07, -6.173668902094005E+06,  4.886079631094966E+06,
2458825.500000000, A.D. 2019-Dec-08 00:00:00.0000, -5.905977679833862E+07, -1.016108346988397E+07,  4.587558664942223E+06,
2458826.500000000, A.D. 2019-Dec-09 00:00:00.0000, -5.908800361349391E+07, -1.410225909631266E+07,  4.268097378763564E+06,
2458827.500000000, A.D. 2019-Dec-10 00:00:00.0000, -5.885704861944879E+07, -1.798168804244697E+07,  3.929905566245135E+06,
2458828.500000000, A.D. 2019-Dec-11 00:00:00.0000, -5.837747484176101E+07, -2.178526295679375E+07,  3.575105005539419E+06,
2458829.500000000, A.D. 2019-Dec-12 00:00:00.0000, -5.766002040796413E+07, -2.550016085031439E+07,  3.205728586984175E+06,
2458830.500000000, A.D. 2019-Dec-13 00:00:00.0000, -5.671550914790985E+07, -2.911473113224300E+07,  2.823721261063493E+06,
2458831.500000000, A.D. 2019-Dec-14 00:00:00.0000, -5.555478103465226E+07, -3.261838939197390E+07,  2.430942336911175E+06,
2458832.500000000, A.D. 2019-Dec-15 00:00:00.0000, -5.418863926731944E+07, -3.600151794849070E+07,  2.029168754466958E+06,
2458833.500000000, A.D. 2019-Dec-16 00:00:00.0000, -5.262781121721669E+07, -3.925537369940422E+07,  1.620099031897925E+06,
2458834.500000000, A.D. 2019-Dec-17 00:00:00.0000, -5.088292085593284E+07, -4.237200345019773E+07,  1.205357655084806E+06,
2458835.500000000, A.D. 2019-Dec-18 00:00:00.0000, -4.896447064764043E+07, -4.534416665978577E+07,  7.864997292896155E+05,
2458836.500000000, A.D. 2019-Dec-19 00:00:00.0000, -4.688283121185263E+07, -4.816526537551976E+07,  3.650157561675832E+05,
2458837.500000000, A.D. 2019-Dec-20 00:00:00.0000, -4.464823734662651E+07, -5.082928102891558E+07, -5.766356636312976E+04,
2458838.500000000, A.D. 2019-Dec-21 00:00:00.0000, -4.227078924716245E+07, -5.333071770660321E+07, -4.801625967691317E+05,
2458839.500000000, A.D. 2019-Dec-22 00:00:00.0000, -3.976045796395392E+07, -5.566455148693509E+07, -9.011561092846394E+05,
2458840.500000000, A.D. 2019-Dec-23 00:00:00.0000, -3.712709432176729E+07, -5.782618543194140E+07, -1.319364797937237E+06,
2458841.500000000, A.D. 2019-Dec-24 00:00:00.0000, -3.438044066963648E+07, -5.981140983986144E+07, -1.733550950734366E+06,
2458842.500000000, A.D. 2019-Dec-25 00:00:00.0000, -3.153014495647924E+07, -6.161636739014532E+07, -2.142514310293522E+06,
2458843.500000000, A.D. 2019-Dec-26 00:00:00.0000, -2.858577673033304E+07, -6.323752284688840E+07, -2.545088130498111E+06,
2458844.500000000, A.D. 2019-Dec-27 00:00:00.0000, -2.555684474464102E+07, -6.467163702551028E+07, -2.940135434098531E+06,
2458845.500000000, A.D. 2019-Dec-28 00:00:00.0000, -2.245281592516343E+07, -6.591574476934624E+07, -3.326545473163486E+06,
2458846.500000000, A.D. 2019-Dec-29 00:00:00.0000, -1.928313550820090E+07, -6.696713672653638E+07, -3.703230392619565E+06,
2458847.500000000, A.D. 2019-Dec-30 00:00:00.0000, -1.605724820675792E+07, -6.782334476250890E+07, -4.069122096572779E+06,
2458848.500000000, A.D. 2019-Dec-31 00:00:00.0000, -1.278462029753491E+07, -6.848213088914980E+07, -4.423169317521494E+06,
2458849.500000000, A.D. 2020-Jan-01 00:00:00.0000, -9.474762549351934E+06, -6.894147963838345E+07, -4.764334889838148E+06,
2458850.500000000, A.D. 2020-Jan-02 00:00:00.0000, -6.137253933580325E+06, -6.919959385550882E+07, -5.091593230956521E+06,
2458851.500000000, A.D. 2020-Jan-03 00:00:00.0000, -2.781766069871838E+06, -6.925489393653294E+07, -5.403928036530163E+06,
2458852.500000000, A.D. 2020-Jan-04 00:00:00.0000,  5.819116339067826E+05, -6.910602058430743E+07, -5.700330199444495E+06,
2458853.500000000, A.D. 2020-Jan-05 00:00:00.0000,  3.943846190262580E+06, -6.875184121095333E+07, -5.979795967019528E+06,
