            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2459233.500000000, A.D. 2021-Jan-19 00:00:00.0000,  2.111356392442403E+09, -4.659537050971139E+09, -1.119480929400990E+08,
2459234.500000000, A.D. 2021-Jan-20 00:00:00.0000,  2.111797304404430E+09, -4.659441566187654E+09, -1.120844484925809E+08,
2459235.500000000, A.D. 2021-Jan-21 00:00:00.0000,  2.112238490604427E+09, -4.659346803620834E+09, -1.122225253808763E+08,
2459236.500000000, A.D. 2021-Jan-22 00:00:00.0000,  2.112678681954241E+09, -4.659253491347363E+09, -1.123612784265757E+08,
2459237.500000000, A.D. 2021-Jan-23 00:00:00.0000,  2.113117481871498E+09, -4.659161032056704E+09, -1.124990590971940E+08,
2459238.500000000, A.D. 2021-Jan-24 00:00:00.0000,  2.113555719705154E+09, -4.659068035552028E+09, -1.126350849439456E+08,
2459239.500000000, A.D. 2021-Jan-25 00:00:00.0000,  2.113994711851609E+09, -4.658973558218411E+09, -1.127701381597483E+08,
2459240.500000000, A.D. 2021-Jan-26 00:00:00.0000,  2.114435086948574E+09, -4.658877945838601E+09, -1.129058686253259E+08,
2459241.500000000, A.D. 2021-Jan-27 00:00:00.0000,  2.114876224354337E+09, -4.658782525132714E+09, -1.130433208198991E+08,
2459242.500000000, A.D. 2021-Jan-28 00:00:00.0000,  2.115316808778976E+09, -4.658688419168056E+09, -1.131820020605447E+08,
2459243.500000000, A.D. 2021-Jan-29 00:00:00.0000,  2.115756003653229E+09, -4.658595546197492E+09, -1.133203231782589E+08,
2459244.500000000, A.D. 2021-Jan-30 00:00:00.0000,  2.116194196542150E+09, -4.658502693005022E+09, -1.134570153275824E+08,
2459245.500000000, A.D. 2021-Jan-31 00:00:00.0000,  2.116632654125068E+09, -4.658408596185547E+09, -1.135922615312190E+08,
2459246.500000000, A.D. 2021-Feb-01 00:00:00.0000,  2.117072392501657E+09, -4.658313069674644E+09, -1.137275346549520E+08,
2459247.500000000, A.D. 2021-Feb-02 00:00:00.0000,  2.117513269698397E+09, -4.658217171497315E+09, -1.138642828803859E+08,
2459248.500000000, A.D. 2021-Feb-03 00:00:00.0000,  2.117954112756931E+09, -4.658122258883618E+09, -1.140026368989928E+08,
2459249.500000000, A.D. 2021-Feb-04 00:00:00.0000,  2.118393764838553E+09, -4.658028777456530E+09, -1.141412945110431E+08,
2459250.500000000, A.D. 2021-Feb-05 00:00:00.0000,  2.118832116320803E+09, -4.657935864663228E+09, -1.142786822725351E+08,
2459251.500000000, A.D. 2021-Feb-06 00:00:00.0000,  2.119270202657787E+09, -4.657842118506455E+09, -1.144143580762732E+08,
2459252.500000000, A.D. 2021-Feb-07 00:00:00.0000,  2.119709281525541E+09, -4.657746847919805E+09, -1.145494065272572E+08,
2459253.500000000, A.D. 2021-Feb-08 00:00:00.0000,  2.120149710050564E+09, -4.657650690355433E+09, -1.146854717222545E+08,
2459254.500000000, A.D. 2021-Feb-09 00:00:00.0000,  2.120590625897214E+09, -4.657555042647306E+09, -1.148232892534456E+08,
2459255.500000000, A.D. 2021-Feb-10 00:00:00.0000,  2.121030717574858E+09, -4.657460814136205E+09, -1.149620305508981E+08,
2459256.500000000, A.D. 2021-Feb-11 00:00:00.0000,  2.121469393990936E+09, -4.657367616418852E+09, -1.151000428708992E+08,
2459257.500000000, A.D. 2021-Feb-12 00:00:00.0000,  2.121907311136077E+09, -4.657274109803602E+09, -1.152363225603330E+08,
2459258.500000000, A.D. 2021-Feb-13 00:00:00.0000,  2.122345787802868E+09, -4.657179197527441E+09, -1.153714105657353E+08,
2459259.500000000, A.D. 2021-Feb-14 00:00:00.0000,  2.122785628955738E+09, -4.657083004998885E+09, -1.155069109447284E+08,
2459260.500000000, A.D. 2021-Feb-15 00:00:00.0000,  2.123226406706577E+09, -4.656986768273685E+09, -1.156440588659530E+08,
2459261.500000000, A.D. 2021-Feb-16 00:00:00.0000,  2.123666842817211E+09, -4.656891730269215E+09, -1.157826183278780E+08,
2459262.500000000, A.D. 2021-Feb-17 00:00:00.0000,  2.124105949325227E+09, -4.656798032401957E+09, -1.159210939573750E+08,
2459263.500000000, A.D. 2021-Feb-18 00:00:00.0000,  2.124543908921507E+09, -4.656704589129849E+09, -1.160580644494381E+08,
2459264.500000000, A.D. 2021-Feb-19 00:00:00.0000,  2.124981912452285E+09, -4.656610055377893E+09, -1.161934497799571E+08,
2459265.500000000, A.D. 2021-Feb-20 00:00:00.0000,  2.125421097139553E+09, -4.656514026610262E+09, -1.163285838152590E+08,
2459266.500000000, A.D. 2021-Feb-21 00:00:00.0000,  2.125861531053061E+09, -4.656417400679694E+09, -1.164650241579313E+08,
2459267.500000000, A.D. 2021-Feb-22 00:00:00.0000,  2.126302152507074E+09, -4.656321576010356E+09, -1.166031614798129E+08,
2459268.500000000, A.D. 2021-Feb-23 00:00:00.0000,  2.126741718076494E+09, -4.656227203714407E+09, -1.167418719968326E+08,
2459269.500000000, A.D. 2021-Feb-24 00:00:00.0000,  2.127179911081610E+09, -4.656133607782410E+09, -1.168795203328729E+08,
2459270.500000000, A.D. 2021-Feb-25 00:00:00.0000,  2.127617623845828E+09, -4.656039387670694E+09, -1.170154172360415E+08,
2459271.500000000, A.D. 2021-Feb-26 00:00:00.0000,  2.128056162615819E+09, -4.655943667091331E+09, -1.171504351257918E+08,
2459272.500000000, A.D. 2021-Feb-27 00:00:00.0000,  2.128496081698709E+09, -4.655846876802738E+09, -1.172862305268574E+08,
2459273.500000000, A.D. 2021-Feb-28 00:00:00.0000,  2.128936688342446E+09, -4.655750370206276E+09, -1.174237650062263E+08,
2459274.500000000, A.D. 2021-Mar-01 00:00:00.0000,  2.129376661731017E+09, -4.655655215003919E+09, -1.175624475327024E+08,
2459275.500000000, A.D. 2021-Mar-02 00:00:00.0000,  2.129815231155565E+09, -4.655561241515735E+09, -1.177006628212962E+08,
2459276.500000000, A.D. 2021-Mar-03 00:00:00.0000,  2.130252862721552E+09, -4.655467194348251E+09, -1.178372113412905E+08,
2459277.500000000, A.D. 2021-Mar-04 00:00:00.0000,  2.130690844336437E+09, -4.655371851305727E+09, -1.179723791735542E+08,
2459278.500000000, A.D. 2021-Mar-05 00:00:00.0000,  2.131130136948114E+09, -4.655275114282230E+09, -1.181076840318968E+08,
2459279.500000000, A.D. 2021-Mar-06 00:00:00.0000,  2.131570516258763E+09, -4.655178097438837E+09, -1.182445205807807E+08,
2459280.500000000, A.D. 2021-Mar-07 00:00:00.0000,  2.132010773366050E+09, -4.655082132198609E+09, -1.183829155062046E+08,
2459281.500000000, A.D. 2021-Mar-08 00:00:00.0000,  2.132449793820250E+09, -4.654987579604062E+09, -1.185215049415622E+08,
2459282.500000000, A.D. 2021-Mar-09 00:00:00.0000,  2.132887550867544E+09, -4.654893509141697E+09, -1.186587509659002E+08,
2459283.500000000, A.D. 2021-Mar-10 00:00:00.0000,  2.133325129502493E+09, -4.654798528026857E+09, -1.187943125840006E+08,
2459284.500000000, A.D. 2021-Mar-11 00:00:00.0000,  2.133763759340886E+09, -4.654702023498526E+09, -1.189293509840095E+08,
2459285.500000000, A.D. 2021-Mar-12 00:00:00.0000,  2.134203716807236E+09, -4.654604710537716E+09, -1.190654938439970E+08,
2459286.500000000, A.D. 2021-Mar-13 00:00:00.0000,  2.134644078329315E+09, -4.654507993462822E+09, -1.192033820064201E+08,
2459287.500000000, A.D. 2021-Mar-14 00:00:00.0000,  2.135083545259060E+09, -4.654412712480371E+09, -1.193420984771547E+08,
2459288.500000000, A.D. 2021-Mar-15 00:00:00.0000,  2.135521601858268E+09, -4.654318395162953E+09, -1.194799871826391E+08,
2459289.500000000, A.D. 2021-Mar-16 00:00:00.0000,  2.135958974849408E+09, -4.654223677739905E+09, -1.196161291539149E+08,
2459290.500000000, A.D. 2021-Mar-17 00:00:00.0000,  2.136396986073276E+09, -4.654127520857398E+09, -1.197511626458416E+08,
2459291.500000000, A.D. 2021-Mar-18 00:00:00.0000,  2.136836373007736E+09, -4.654030137705741E+09, -1.198867147579465E+08,
2459292.500000000, A.D. 2021-Mar-19 00:00:00.0000,  2.137276630017856E+09, -4.653932804050744E+09, -1.200239487738879E+08,
2459293.500000000, A.D. 2021-Mar-20 00:00:00.0000,  2.137716460298407E+09, -4.653836719043974E+09, -1.201625261744008E+08,
2459294.500000000, A.D. 2021-Mar-21 00:00:00.0000,  2.138154932936998E+09, -4.653741936027020E+09, -1.203009098577075E+08,
2459295.500000000, A.D. 2021-Mar-22 00:00:00.0000,  2.138592312429377E+09, -4.653647315538722E+09, -1.204377346786489E+08,
2459296.500000000, A.D. 2021-Mar-23 00:00:00.0000,  2.139029823302225E+09, -4.653551540822823E+09, -1.205730246913450E+08,
2459297.500000000, A.D. 2021-Mar-24 00:00:00.0000,  2.139468558190049E+09, -4.653454292761660E+09, -1.207081729297173E+08,
2459298.500000000, A.D. 2021-Mar-25 00:00:00.0000,  2.139908502068700E+09, -4.653356535459006E+09, -1.208446983284984E+08,
2459299.500000000, A.D. 2021-Mar-26 00:00:00.0000,  2.140348545900892E+09, -4.653259655247819E+09, -1.209828896350319E+08,
2459300.500000000, A.D. 2021-Mar-27 00:00:00.0000,  2.140787476837446E+09, -4.653164223718742E+09, -1.211215489015920E+08,
2459301.500000000, A.D. 2021-Mar-28 00:00:00.0000,  2.141225059357724E+09, -4.653069488841379E+09, -1.212590603661451E+08,
2459302.500000000, A.D. 2021-Mar-29 00:00:00.0000,  2.141662245250087E+09, -4.652974045259662E+09, -1.213948307015307E+08,
2459303.500000000, A.D. 2021-Mar-30 00:00:00.0000,  2.142100325461336E+09, -4.652877087489572E+09, -1.215298191236858E+08,
2459304.500000000, A.D. 2021-Mar-31 00:00:00.0000,  2.142539777778155E+09, -4.652779129578943E+09, -1.216656822558272E+08,
2459305.500000000, A.D. 2021-Apr-01 00:00:00.0000,  2.142979840089739E+09, -4.652681546265113E+09, -1.218032949560070E+08,
2459306.500000000, A.D. 2021-Apr-02 00:00:00.0000,  2.143419191279713E+09, -4.652585345683868E+09, -1.219419701950214E+08,
2459307.500000000, A.D. 2021-Apr-03 00:00:00.0000,  2.143857129540335E+09, -4.652490270906548E+09, -1.220800729434497E+08,
2459308.500000000, A.D. 2021-Apr-04 00:00:00.0000,  2.144294197692249E+09, -4.652395029314240E+09, -1.222164777169323E+08,
2459309.500000000, A.D. 2021-Apr-05 00:00:00.0000,  2.144731699796654E+09, -4.652298444755619E+09, -1.223515725370328E+08,
2459310.500000000, A.D. 2021-Apr-06 00:00:00.0000,  2.145170537855665E+09, -4.652200507477358E+09, -1.224869139645779E+08,
2459311.500000000, A.D. 2021-Apr-07 00:00:00.0000,  2.145610406146534E+09, -4.652102383370710E+09, -1.226238376360452E+08,
2459312.500000000, A.D. 2021-Apr-08 00:00:00.0000,  2.146050064603929E+09, -4.652005372797557E+09, -1.227622661298010E+08,
2459313.500000000, A.D. 2021-Apr-09 00:00:00.0000,  2.146488445572648E+09, -4.651909750792150E+09, -1.229007792907579E+08,
2459314.500000000, A.D. 2021-Apr-10 00:00:00.0000,  2.146925605282870E+09, -4.651814522549284E+09, -1.230378807923789E+08,
2459315.500000000, A.D. 2021-Apr-11 00:00:00.0000,  2.147362673992570E+09, -4.651718309991679E+09, -1.231733320950227E+08,
2459316.500000000, A.D. 2021-Apr-12 00:00:00.0000,  2.147800848411613E+09, -4.651620581077325E+09, -1.233083663860979E+08,
2459317.500000000, A.D. 2021-Apr-13 00:00:00.0000,  2.148240323174043E+09, -4.651522125489872E+09, -1.234445884935534E+08,
2459318.500000000, A.D. 2021-Apr-14 00:00:00.0000,  2.148680117131942E+09, -4.651424349472889E+09, -1.235825419777160E+08,
2459319.500000000, A.D. 2021-Apr-15 00:00:00.0000,  2.149118949613702E+09, -4.651328020782998E+09, -1.237212250515404E+08,
2459320.500000000, A.D. 2021-Apr-16 00:00:00.0000,  2.149556382270936E+09, -4.651232584828519E+09, -1.238589848369594E+08,
2459321.500000000, A.D. 2021-Apr-17 00:00:00.0000,  2.149993209708385E+09, -4.651136659128813E+09, -1.239949906834643E+08,
2459322.500000000, A.D. 2021-Apr-18 00:00:00.0000,  2.150430751594893E+09, -4.651039265854337E+09, -1.241299756460979E+08,
2459323.500000000, A.D. 2021-Apr-19 00:00:00.0000,  2.150869675010416E+09, -4.650940705129457E+09, -1.242655834276054E+08,
2459324.500000000, A.D. 2021-Apr-20 00:00:00.0000,  2.151309398586445E+09, -4.650842287385712E+09, -1.244029008445702E+08,
2459325.500000000, A.D. 2021-Apr-21 00:00:00.0000,  2.151748612071010E+09, -4.650745163283729E+09, -1.245414882037921E+08,
2459326.500000000, A.D. 2021-Apr-22 00:00:00.0000,  2.152186445282924E+09, -4.650649297879016E+09, -1.246797727432415E+08,
2459327.500000000, A.D. 2021-Apr-23 00:00:00.0000,  2.152623243485429E+09, -4.650553502291910E+09, -1.248164508716691E+08,
2459328.500000000, A.D. 2021-Apr-24 00:00:00.0000,  2.153060260061779E+09, -4.650456493281992E+09, -1.249516506307817E+08,
2459329.500000000, A.D. 2021-Apr-25 00:00:00.0000,  2.153498538749757E+09, -4.650358038418306E+09, -1.250868187315938E+08,
2459330.500000000, A.D. 2021-Apr-26 00:00:00.0000,  2.153937981492507E+09, -4.650259164248123E+09, -1.252234294326971E+08,
2459331.500000000, A.D. 2021-Apr-27 00:00:00.0000,  2.154377436299449E+09, -4.650161239529924E+09, -1.253616684228795E+08,
2459332.500000000, A.D. 2021-Apr-28 00:00:00.0000,  2.154815725687627E+09, -4.650064754085965E+09, -1.255002683277564E+08,
2459333.500000000, A.D. 2021-Apr-29 00:00:00.0000,  2.155252696229615E+09, -4.649968882826410E+09, -1.256376393636868E+08,
2459334.500000000, A.D. 2021-Apr-30 00:00:00.0000,  2.155689355438070E+09, -4.649872221121907E+09, -1.257732864771109E+08,
2459335.500000000, A.D. 2021-May-01 00:00:00.0000,  2.156126973863223E+09, -4.649774037475659E+09, -1.259082518922613E+08,
2459336.500000000, A.D. 2021-May-02 00:00:00.0000,  2.156565950894464E+09, -4.649674927180320E+09, -1.260441857786956E+08,
2459337.500000000, A.D. 2021-May-03 00:00:00.0000,  2.157005458083880E+09, -4.649576280870730E+09, -1.261818728348215E+08,
2459338.500000000, A.D. 2021-May-04 00:00:00.0000,  2.157444179235864E+09, -4.649479043127081E+09, -1.263205327414663E+08,
2459339.500000000, A.D. 2021-May-05 00:00:00.0000,  2.157881484224624E+09, -4.649382870769955E+09, -1.264585171750050E+08,
2459340.500000000, A.D. 2021-May-06 00:00:00.0000,  2.158317990453712E+09, -4.649286439042806E+09, -1.265947791410975E+08,
2459341.500000000, A.D. 2021-May-07 00:00:00.0000,  2.158755012997112E+09, -4.649188622468655E+09, -1.267298070698614E+08,
2459342.500000000, A.D. 2021-May-08 00:00:00.0000,  2.159193391355280E+09, -4.649089499670238E+09, -1.268651902192101E+08,
2459343.500000000, A.D. 2021-May-09 00:00:00.0000,  2.159632739598248E+09, -4.648990283644149E+09, -1.270021999203577E+08,
2459344.500000000, A.D. 2021-May-10 00:00:00.0000,  2.160071791406128E+09, -4.648892238540163E+09, -1.271406549584463E+08,
2459345.500000000, A.D. 2021-May-11 00:00:00.0000,  2.160509530132742E+09, -4.648795552289801E+09, -1.272790844976459E+08,
2459346.500000000, A.D. 2021-May-12 00:00:00.0000,  2.160946094778889E+09, -4.648699169698285E+09, -1.274160397053061E+08,
2459347.500000000, A.D. 2021-May-13 00:00:00.0000,  2.161382656418074E+09, -4.648601732819464E+09, -1.275513854563272E+08,
2459348.500000000, A.D. 2021-May-14 00:00:00.0000,  2.161820374120220E+09, -4.648502792428885E+09, -1.276864220701842E+08,
2459349.500000000, A.D. 2021-May-15 00:00:00.0000,  2.162259359965442E+09, -4.648403209768318E+09, -1.278227251772077E+08,
2459350.500000000, A.D. 2021-May-16 00:00:00.0000,  2.162698579114157E+09, -4.648304387437867E+09, -1.279607389258120E+08,
2459351.500000000, A.D. 2021-May-17 00:00:00.0000,  2.163136773917116E+09, -4.648207017709111E+09, -1.280993806941113E+08,
2459352.500000000, A.D. 2021-May-18 00:00:00.0000,  2.163573585144123E+09, -4.648110465996529E+09, -1.282370073204739E+08,
2459353.500000000, A.D. 2021-May-19 00:00:00.0000,  2.164009872142937E+09, -4.648013336553065E+09, -1.283728797579687E+08,
2459354.500000000, A.D. 2021-May-20 00:00:00.0000,  2.164446947193697E+09, -4.647914716921062E+09, -1.285078229709949E+08,
2459355.500000000, A.D. 2021-May-21 00:00:00.0000,  2.164885404330942E+09, -4.647814992965474E+09, -1.286434907768545E+08,
2459356.500000000, A.D. 2021-May-22 00:00:00.0000,  2.165324588735973E+09, -4.647715504588831E+09, -1.287808892215338E+08,
2459357.500000000, A.D. 2021-May-23 00:00:00.0000,  2.165763181880682E+09, -4.647617349397406E+09, -1.289194791817997E+08,
2459358.500000000, A.D. 2021-May-24 00:00:00.0000,  2.166200377724668E+09, -4.647520404295008E+09, -1.290576584416766E+08,
2459359.500000000, A.D. 2021-May-25 00:00:00.0000,  2.166636600920121E+09, -4.647423435650817E+09, -1.291941900917015E+08,
2459360.500000000, A.D. 2021-May-26 00:00:00.0000,  2.167073128745117E+09, -4.647325198792753E+09, -1.293293056625521E+08,
2459361.500000000, A.D. 2021-May-27 00:00:00.0000,  2.167510951887829E+09, -4.647225548886475E+09, -1.294644998154228E+08,
2459362.500000000, A.D. 2021-May-28 00:00:00.0000,  2.167949889630389E+09, -4.647125570846413E+09, -1.296011963011026E+08,
2459363.500000000, A.D. 2021-May-29 00:00:00.0000,  2.168388751552470E+09, -4.647026610446573E+09, -1.297394770166006E+08,
2459364.500000000, A.D. 2021-May-30 00:00:00.0000,  2.168826400159703E+09, -4.646929073795139E+09, -1.298780101501105E+08,
2459365.500000000, A.D. 2021-May-31 00:00:00.0000,  2.169262764705729E+09, -4.646832065989433E+09, -1.300152381719675E+08,
2459366.500000000, A.D. 2021-Jun-01 00:00:00.0000,  2.169698904424160E+09, -4.646734188670368E+09, -1.301507662526340E+08,
2459367.500000000, A.D. 2021-Jun-02 00:00:00.0000,  2.170136064432218E+09, -4.646634787210773E+09, -1.302857155048664E+08,
2459368.500000000, A.D. 2021-Jun-03 00:00:00.0000,  2.170574564122922E+09, -4.646534535797862E+09, -1.304217231248810E+08,
2459369.500000000, A.D. 2021-Jun-04 00:00:00.0000,  2.171013511968981E+09, -4.646434835467794E+09, -1.305594805501983E+08,
2459370.500000000, A.D. 2021-Jun-05 00:00:00.0000,  2.171451601874913E+09, -4.646336563525180E+09, -1.306981172613518E+08,
2459371.500000000, A.D. 2021-Jun-06 00:00:00.0000,  2.171888277861845E+09, -4.646239291901255E+09, -1.308359781378241E+08,
2459372.500000000, A.D. 2021-Jun-07 00:00:00.0000,  2.172324229475455E+09, -4.646141668929146E+09, -1.309720988129652E+08,
2459373.500000000, A.D. 2021-Jun-08 00:00:00.0000,  2.172760777594001E+09, -4.646042624270517E+09, -1.311070662119265E+08,
2459374.500000000, A.D. 2021-Jun-09 00:00:00.0000,  2.173198695880646E+09, -4.645942324626161E+09, -1.312424960046365E+08,
2459375.500000000, A.D. 2021-Jun-10 00:00:00.0000,  2.173637519721539E+09, -4.645842025309470E+09, -1.313795902013254E+08,
2459376.500000000, A.D. 2021-Jun-11 00:00:00.0000,  2.174075961531421E+09, -4.645742949287692E+09, -1.315180645251322E+08,
2459377.500000000, A.D. 2021-Jun-12 00:00:00.0000,  2.174513059669609E+09, -4.645645196665058E+09, -1.316564032630272E+08,
2459378.500000000, A.D. 2021-Jun-13 00:00:00.0000,  2.174949035354184E+09, -4.645547656030880E+09, -1.317932107977951E+08,
2459379.500000000, A.D. 2021-Jun-14 00:00:00.0000,  2.175385095843276E+09, -4.645448994947893E+09, -1.319284559614084E+08,
2459380.500000000, A.D. 2021-Jun-15 00:00:00.0000,  2.175822357977726E+09, -4.645348848802385E+09, -1.320635010744703E+08,
2459381.500000000, A.D. 2021-Jun-16 00:00:00.0000,  2.176260850829435E+09, -4.645248147008082E+09, -1.321998863439474E+08,
2459382.500000000, A.D. 2021-Jun-17 00:00:00.0000,  2.176699489950463E+09, -4.645148282992315E+09, -1.323379547537858E+08,
2459383.500000000, A.D. 2021-Jun-18 00:00:00.0000,  2.177137045672452E+09, -4.645049870827302E+09, -1.324765471306839E+08,
2459384.500000000, A.D. 2021-Jun-19 00:00:00.0000,  2.177573239286840E+09, -4.644952198456523E+09, -1.326140365086093E+08,
2459385.500000000, A.D. 2021-Jun-20 00:00:00.0000,  2.178008991493496E+09, -4.644853862379766E+09, -1.327497783581495E+08,
2459386.500000000, A.D. 2021-Jun-21 00:00:00.0000,  2.178445601996937E+09, -4.644754019134329E+09, -1.328846863058851E+08,
2459387.500000000, A.D. 2021-Jun-22 00:00:00.0000,  2.178883589428915E+09, -4.644653138814238E+09, -1.330204177380524E+08,
2459388.500000000, A.D. 2021-Jun-23 00:00:00.0000,  2.179322228114293E+09, -4.644552585503958E+09, -1.331578939587746E+08,
2459389.500000000, A.D. 2021-Jun-24 00:00:00.0000,  2.179760196447878E+09, -4.644453399442102E+09, -1.332964785470836E+08,
2459390.500000000, A.D. 2021-Jun-25 00:00:00.0000,  2.180196755711056E+09, -4.644355369871911E+09, -1.334345461465726E+08,
2459391.500000000, A.D. 2021-Jun-26 00:00:00.0000,  2.180632408276511E+09, -4.644257223289496E+09, -1.335709314201512E+08,
2459392.500000000, A.D. 2021-Jun-27 00:00:00.0000,  2.181068450272462E+09, -4.644157758519362E+09, -1.337059684727871E+08,
2459393.500000000, A.D. 2021-Jun-28 00:00:00.0000,  2.181505815432208E+09, -4.644056918901129E+09, -1.338411940136516E+08,
2459394.500000000, A.D. 2021-Jun-29 00:00:00.0000,  2.181944241095726E+09, -4.643955843440557E+09, -1.339779756653528E+08,
2459395.500000000, A.D. 2021-Jun-30 00:00:00.0000,  2.182382503125570E+09, -4.643855849615126E+09, -1.341162912136483E+08,
2459396.500000000, A.D. 2021-Jul-01 00:00:00.0000,  2.182819508511341E+09, -4.643757258229068E+09, -1.342547496775062E+08,
2459397.500000000, A.D. 2021-Jul-02 00:00:00.0000,  2.183255269470317E+09, -4.643659108101115E+09, -1.343918319200101E+08,
2459398.500000000, A.D. 2021-Jul-03 00:00:00.0000,  2.183690892795003E+09, -4.643560012660123E+09, -1.345272449077640E+08,
2459399.500000000, A.D. 2021-Jul-04 00:00:00.0000,  2.184127593248130E+09, -4.643459396753361E+09, -1.346621842239609E+08,
2459400.500000000, A.D. 2021-Jul-05 00:00:00.0000,  2.184565608968753E+09, -4.643358010795791E+09, -1.347982676129732E+08,
2459401.500000000, A.D. 2021-Jul-06 00:00:00.0000,  2.185003988884657E+09, -4.643257260693260E+09, -1.349360905361767E+08,
2459402.500000000, A.D. 2021-Jul-07 00:00:00.0000,  2.185441442150805E+09, -4.643157953025987E+09, -1.350746957149842E+08,
2459403.500000000, A.D. 2021-Jul-08 00:00:00.0000,  2.185877489131781E+09, -4.643059576525679E+09, -1.352124277618411E+08,
2459404.500000000, A.D. 2021-Jul-09 00:00:00.0000,  2.186312888795824E+09, -4.642960757955685E+09, -1.353484087509236E+08,
2459405.500000000, A.D. 2021-Jul-10 00:00:00.0000,  2.186748962609138E+09, -4.642860486347795E+09, -1.354833217870154E+08,
2459406.500000000, A.D. 2021-Jul-11 00:00:00.0000,  2.187186415338665E+09, -4.642759015830613E+09, -1.356188025735712E+08,
2459407.500000000, A.D. 2021-Jul-12 00:00:00.0000,  2.187624705517771E+09, -4.642657639079469E+09, -1.357559790457926E+08,
2459408.500000000, A.D. 2021-Jul-13 00:00:00.0000,  2.188062529383749E+09, -4.642557533051397E+09, -1.358944649908218E+08,
2459409.500000000, A.D. 2021-Jul-14 00:00:00.0000,  2.188498984090503E+09, -4.642458709639842E+09, -1.360327058021691E+08,
2459410.500000000, A.D. 2021-Jul-15 00:00:00.0000,  2.188934372197750E+09, -4.642360005605797E+09, -1.361693645762830E+08,
2459411.500000000, A.D. 2021-Jul-16 00:00:00.0000,  2.189369932386653E+09, -4.642260119284668E+09, -1.363045142298083E+08,
2459412.500000000, A.D. 2021-Jul-17 00:00:00.0000,  2.189806734851917E+09, -4.642158772124877E+09, -1.364395737007999E+08,
2459413.500000000, A.D. 2021-Jul-18 00:00:00.0000,  2.190244725547282E+09, -4.642056958038446E+09, -1.365760416808574E+08,
2459414.500000000, A.D. 2021-Jul-19 00:00:00.0000,  2.190682774706604E+09, -4.641956055782828E+09, -1.367141586426620E+08,
2459415.500000000, A.D. 2021-Jul-20 00:00:00.0000,  2.191119685494498E+09, -4.641856598816032E+09, -1.368526934322617E+08,
2459416.500000000, A.D. 2021-Jul-21 00:00:00.0000,  2.191555260836099E+09, -4.641757800416148E+09, -1.369900416962140E+08,
2459417.500000000, A.D. 2021-Jul-22 00:00:00.0000,  2.191990479160278E+09, -4.641658254876498E+09, -1.371256559780352E+08,
2459418.500000000, A.D. 2021-Jul-23 00:00:00.0000,  2.192426622466593E+09, -4.641557191067572E+09, -1.372605349563177E+08,
2459419.500000000, A.D. 2021-Jul-24 00:00:00.0000,  2.192864131949408E+09, -4.641455161452987E+09, -1.373963330397856E+08,
2459420.500000000, A.D. 2021-Jul-25 00:00:00.0000,  2.193302213957427E+09, -4.641353548913836E+09, -1.375338831605992E+08,
2459421.500000000, A.D. 2021-Jul-26 00:00:00.0000,  2.193739549038332E+09, -4.641253332217847E+09, -1.376724541211057E+08,
2459422.500000000, A.D. 2021-Jul-27 00:00:00.0000,  2.194175468718550E+09, -4.641154213784800E+09, -1.378104038439772E+08,
2459423.500000000, A.D. 2021-Jul-28 00:00:00.0000,  2.194610551123648E+09, -4.641054885257135E+09, -1.379466431636291E+08,
2459424.500000000, A.D. 2021-Jul-29 00:00:00.0000,  2.195046106132351E+09, -4.640954193700640E+09, -1.380816074609618E+08,
2459425.500000000, A.D. 2021-Jul-30 00:00:00.0000,  2.195483006831254E+09, -4.640852170864410E+09, -1.382168694239373E+08,
2459426.500000000, A.D. 2021-Jul-31 00:00:00.0000,  2.195920909671213E+09, -4.640750005331775E+09, -1.383537351387413E+08,
2459427.500000000, A.D. 2021-Aug-01 00:00:00.0000,  2.196358561644527E+09, -4.640648981085445E+09, -1.384920783895023E+08,
2459428.500000000, A.D. 2021-Aug-02 00:00:00.0000,  2.196794918531957E+09, -4.640549332368320E+09, -1.386304545127506E+08,
2459429.500000000, A.D. 2021-Aug-03 00:00:00.0000,  2.197230075476153E+09, -4.640450035504627E+09, -1.387673887585592E+08,
2459430.500000000, A.D. 2021-Aug-04 00:00:00.0000,  2.197665182461997E+09, -4.640349721188723E+09, -1.389026910553975E+08,
2459431.500000000, A.D. 2021-Aug-05 00:00:00.0000,  2.198101419100792E+09, -4.640247896012839E+09, -1.390376267340362E+08,
2459432.500000000, A.D. 2021-Aug-06 00:00:00.0000,  2.198538941336836E+09, -4.640145383656421E+09, -1.391737876987877E+08,
2459433.500000000, A.D. 2021-Aug-07 00:00:00.0000,  2.198976742309337E+09, -4.640043589336523E+09, -1.393116710759132E+08,
2459434.500000000, A.D. 2021-Aug-08 00:00:00.0000,  2.199413551527496E+09, -4.639943245717672E+09, -1.394502366125286E+08,
2459435.500000000, A.D. 2021-Aug-09 00:00:00.0000,  2.199848967585233E+09, -4.639843760352232E+09, -1.395878351835496E+08,
2459436.500000000, A.D. 2021-Aug-10 00:00:00.0000,  2.200283815882236E+09, -4.639743743837706E+09, -1.397236787572861E+08,
2459437.500000000, A.D. 2021-Aug-11 00:00:00.0000,  2.200719413258471E+09, -4.639642248563120E+09, -1.398585439274242E+08,
2459438.500000000, A.D. 2021-Aug-12 00:00:00.0000,  2.201156392794281E+09, -4.639539615073688E+09, -1.399940799560657E+08,
